sample_id,split,source_corpus,model_name,prompt_version,reference,prediction,wer,cer,lexical_similarity,label,repetition_flag,duration,gender,has_unintelligible_tag,inference_time_sec,semantic_similarity,label_semantic
510_9,valid,kathbath,IndicConformer-600M-multilingual,dedicated_asr,இது சான்டா மோனிகா ஸ்டுடியோ நிறுவனத்தால் உருவாக்கப்பட்டது மற்றும் சோனி கம்ப்யூட்டர் என்டர்டைன்மென்ட் நிறுவனத்தால் வெளியிடப்பட்டது,இது சாண்ட மோனிகா ஸ்டுடியோ நிறுவனத்தால் உருவாக்கப்பட்டது மற்றும் சோனி கம்ப்யூட்டர் என்டர்டெயின்மென்ட் நிறுவனத்தால் வெளியிடப்பட்டது,0.1666666666666666,0.0390625,0.9728,FAITHFUL,False,7.2910625,Male,False,0.896,0.9843189,FAITHFUL
116_3,valid,kathbath,IndicConformer-600M-multilingual,dedicated_asr,பட்காய் குன்றுகள் இமயமலை போன்று உயரமாகவோ அல்லது பனிக்கட்டி படர்ந்தோ இல்லை,பற்காய் குன்றுகள் இமயமலை போன்ற உயரமாகவோ அல்லது பனி கட்டி படர்ந்தோ இல்லை,0.4444444444444444,0.0547945205479452,0.9583,FAITHFUL,False,4.760125,Male,False,0.628,0.92375916,FAITHFUL
491_4,valid,kathbath,IndicConformer-600M-multilingual,dedicated_asr,பல்கலைக்கழகத்தின் தற்போதைய துணை வேந்தராக இருப்பவர் பேரா எசு சத்தியநாராயணா,பல்கலைக்கழகத்தின் தற்போதைய துணைவேந்தராக இருப்பவர் பேரா எசுசத்யநாராயணா,0.5,0.0547945205479452,0.9718,FAITHFUL,False,5.712125,Male,False,0.764,0.9565718,FAITHFUL
510_10,valid,kathbath,IndicConformer-600M-multilingual,dedicated_asr,மர்மதேசம் விடாது கருப்பு அண்ணாமலை கோலங்கள் உள்ளிட்ட பிரபல தொடர்களில் அவர் முக்கியமான பாத்திரங்களில் நடித்தார்,மர்மதேசம் விடாது கருப்பு அண்ணாமலை கோலங்கள் உள்ளிட்ட பிரபல தொடர்களில் அவர் முக்கியமான பாத்திரங்களில் நடித்தார்,0.0,0.0,1.0,FAITHFUL,False,7.5929375,Male,False,0.911,1.0000001,FAITHFUL
116_4,valid,kathbath,IndicConformer-600M-multilingual,dedicated_asr,மேலும் சுமித்சோனிய நிறுவனத்தின் செயல்நெறிமுறைத் திட்ட நான்கு அறைகூவல்கள் கூட்டிணைய நான்கு இயக்குநரில் ஒருவராகவும் அமர்த்தப்பட்டார்,மேலும் சுமித்்சோனிய நிறுவனத்தின் செயல்நெறிமுறை திட்ட நான்கு அறைகூவல்கள் கூட்டணிய நான்கு இயக்குநரில் ஒருவராகவும் அமர்த்தப்பட்டார்,0.25,0.0384615384615384,0.9767,FAITHFUL,False,12.3298125,Male,False,1.447,0.98809123,FAITHFUL
655_6,valid,kathbath,IndicConformer-600M-multilingual,dedicated_asr,வட்டக் கண்ணாடிகளிலிருந்து சதுரமான அல்லது நீள்சதுரமான சிறிய தகடுகள் வெட்டப்பட்டன,வட்ட கண்ணாடிகளிலிருந்து சதுரமான அல்லது நீள் சதுரமான சிறிய தகடுகள் வெட்டப்பட்டன,0.375,0.0379746835443038,0.9809,FAITHFUL,False,6.3390625,Male,False,0.804,0.9933651,FAITHFUL
116_5,valid,kathbath,IndicConformer-600M-multilingual,dedicated_asr,சுற்றளவின் தொடுகோட்டுத் திசையிலான சுருக்கமும் ஆரைத் திசையிலான சுருக்கமும் வேறுபட்ட அளவில் இருப்பதால் சிறு வெடிப்புகள் தோன்றும்,சுற்றளவின் தொடுகடுகோட்டு திசையிலான சுருக்கமும் ஆறை திசையிலான சுருக்கமும் வேறுபட்ட அளவில் இருப்பதால் சிறு வெடிப்புக்கள் தோன்றும்,0.2307692307692307,0.0793650793650793,0.9565,FAITHFUL,False,9.8685,Male,False,1.198,0.9960249,FAITHFUL
655_7,valid,kathbath,IndicConformer-600M-multilingual,dedicated_asr,எனினும் மலாயா கம்யூனிஸ்டு கட்சி மீண்டும் பேச்சுவார்த்தைகள் நடத்த தன்னால் இயன்ற வரை முயற்சிகள் செய்து பார்த்தது,எனினும் மலாயா கம்யூனிஸ்ட் கட்சி மீண்டும் பேச்சுவார்த்தைகள் நடத்த தன்னால் இயன்றவரை முயற்சிகள் செய்து பார்த்தது,0.2307692307692307,0.0181818181818181,0.9863,FAITHFUL,False,6.3158125,Male,False,0.853,0.97734886,FAITHFUL
116_6,valid,kathbath,IndicConformer-600M-multilingual,dedicated_asr,சைவ சமயத்தில் பிறந்த ஒருவர் சமய தீட்சை பெற்றுக்கொள்வதன் மூலம் சமயி ஆகின்றார்,சைவ சமயத்தில் பிறந்த ஒருவர் சமய தீட்சையைப் பெற்றுக்கொள்வதன் மூலம் சமயி ஆகின்றார்,0.1,0.0526315789473684,0.9744,FAITHFUL,False,5.108375,Male,False,0.639,0.9995366,FAITHFUL
510_11,valid,kathbath,IndicConformer-600M-multilingual,dedicated_asr,அல்லாஹ் என்பது கடவுள் என்ற பொருள் கொண்ட பால்வேறுபாடு காட்டாத ஒரு படர்க்கைச் சொல்,அல்லாஹ் என்பது கடவுள் என்ற பொருள் கொண்ட பால் வேறுபாடு காட்டாத ஒரு படற்கை சொல்,0.2727272727272727,0.075,0.9554,FAITHFUL,False,5.78175,Male,False,0.762,0.95904285,FAITHFUL
116_7,valid,kathbath,IndicConformer-600M-multilingual,dedicated_asr,விவிலியத்தில் உள்ள ஆழமான இறையியல் பகுதியாக விளங்குவது உரோமையர் திருமுகமாகும்,விவிலியத்தில் உள்ள ஆழமான இறையியல் பகுதியாக விளங்குவது உரோமயர் திருமுகமாகும்,0.125,0.0131578947368421,0.9934,FAITHFUL,False,8.9396875,Male,False,1.054,0.9961153,FAITHFUL
491_5,valid,kathbath,IndicConformer-600M-multilingual,dedicated_asr,கடல்விண்மீன்கள் கலவி இனப்பெருக்கம் கலவியிலா இனப்பெருக்கம் ஆகிய இரண்டையும் நடத்தக்கூடியவை,கடல் விண்மீன்கள் கலவி இனப்பெருக்கம் கலவியல இனப்பெருக்கம் ஆகிய இரண்டையும் நடத்தக்கூடியவை,0.375,0.034090909090909,0.9829,FAITHFUL,False,7.3143125,Male,False,0.874,0.9715514,FAITHFUL
116_8,valid,kathbath,IndicConformer-600M-multilingual,dedicated_asr,வங்காளதேசத்தில் சிறைவாசம் அனுபவித்த பின்னர் இவர் ஒரு மாதம் தலைமறைவாகிவிட்டார்,வங்காள தேசத்தில் சிறைவாசம் அனுபவித்த பின்னர் இவர் ஒரு மாதம் தலைமறைவாகிவிட்டார்,0.25,0.0129870129870129,0.9935,FAITHFUL,False,7.94125,Male,False,0.983,0.9921227,FAITHFUL
491_6,valid,kathbath,IndicConformer-600M-multilingual,dedicated_asr,அப்புண்ணியத் தலங்களில் வாழ்வோர் செய்த பாவங்கள் காசியிலுள்ள கங்கையில் நீராடினால் அகலும்,அப்புண்ணிய தலங்களில் வாழ்வோர் செய்த பாவங்கள் காசியிலுள்ள கங்கையில் நீராடினால் அகலும்,0.1111111111111111,0.0232558139534883,0.9882,FAITHFUL,False,6.269375,Male,False,0.797,0.99890935,FAITHFUL
491_7,valid,kathbath,IndicConformer-600M-multilingual,dedicated_asr,இங்கிலாந்தின் கிரோய்தன் நகரில் இவர் வசித்து வந்தார் கல்வி கற்றார்,இங்கிலாந்தின் கிரய்டன் நகரில் இவர் வசித்து வந்தார் கல்வி கற்றார்,0.125,0.0307692307692307,0.9767,FAITHFUL,False,4.3885625,Male,False,0.591,0.98376346,FAITHFUL
491_8,valid,kathbath,IndicConformer-600M-multilingual,dedicated_asr,குன்னியூர் விசுவநாதர் கோயில் திருவாரூர் மாவட்டத்தில் குன்னியூர் என்னுமிடத்தில் உள்ள தேவார வைப்புத்தலமாகும்,குன்னியூர் விஸ்வநாதர் கோவில் திருவாரூர் மாவட்டத்தில் குன்னியூர் என்னும்மிடத்தில் உள்ள தேவார வைப்புத்தலமாகும்,0.3,0.0471698113207547,0.9626,FAITHFUL,False,5.712125,Male,False,0.739,0.99197197,FAITHFUL
655_8,valid,kathbath,IndicConformer-600M-multilingual,dedicated_asr,ஜூனியர் சூப்பர் ஸ்டாரில் இவரது நடிப்பை தயாரிப்பாளர்கள் பார்த்த பிறகு இவருக்கு இந்த வேடத்தை வழங்கினார்,ஜூனியர் சூப்பர் ஸ்டாரில் இவரது நடிப்பை தயாரிப்பாளர்கள் பார்த்த பிறகு இவருக்கு இந்த வேடத்தை வழங்கினார்,0.0,0.0,1.0,FAITHFUL,False,5.6656875,Male,False,0.72,1.0000001,FAITHFUL
491_9,valid,kathbath,IndicConformer-600M-multilingual,dedicated_asr,தந்தையார் ஜி வி நாராயணசாமி ஐயர் சென்னை திருவல்லிக்கேணி இந்து உயர்நிலைப்பள்ளியில் தலைமை ஆசிரியராகப் பணிபுரிந்தவர்,தந்தையார் ஜி வி நாராயணசாமி ஐயர் சென்னை திருவள்ளிக்கேணி இந்து உயர்நிலை பள்ளியில் தலைமை ஆசிரியராக பணிபுரிந்தவர்,0.3333333333333333,0.0535714285714285,0.9593,FAITHFUL,False,7.15175,Male,False,0.875,0.99506366,FAITHFUL
116_9,valid,kathbath,IndicConformer-600M-multilingual,dedicated_asr,தேங்காய் மட்டைகளிலிருந்து தும்பைப் பெறுவதற்கு அவற்றை நீரில் சில காலம் ஊற வைக்க வேண்டும்,தேங்காய் மட்டைகளிலிருந்து தும்பைப் பெறுவதற்கு அவற்றை நீரில் சில காலம் ஊற வைக்க வேண்டும்,0.0,0.0,1.0,FAITHFUL,False,8.034125,Male,False,0.999,1.0,FAITHFUL
116_10,valid,kathbath,IndicConformer-600M-multilingual,dedicated_asr,இவ்விழா சுக்ல பட்ச அல்லது வளர்பிறையில் இந்து சந்திர ஆண்டின் சித்திரை மாதத்தில் ஒன்பதாம் நாள் வரும் நவமியில் கொண்டாடப்படுகிறது,இவ்விழா சுக்ள பட்ச அல்லது வளர்ப்பிறையில் இந்து சந்திர ஆண்டின் சித்திரை மாதத்தில் ஒன்பதாம் நாள் வரும் நவமியில் கொண்டாடப்படுகிறது,0.1333333333333333,0.024,0.9841,FAITHFUL,False,12.95675,Male,False,1.554,0.99885607,FAITHFUL
655_9,valid,kathbath,IndicConformer-600M-multilingual,dedicated_asr,இவர் யூத சமயத்தைச் சார்ந்த ஒரு குரு வரலாற்று ஆசிரியர்,இவர் யூத சமயத்தைச் சார்ந்த ஒரு குரு வரலாற்று ஆசிரியர்,0.0,0.0,1.0,FAITHFUL,False,3.6455625,Male,False,0.48,1.0,FAITHFUL
510_12,valid,kathbath,IndicConformer-600M-multilingual,dedicated_asr,உயிர்கள் மீண்டும் பிறக்கும்போது அவைகளுக்குரிய பலன்களை இறைவன் அவற்றிடம் சேர்க்கிறான் என்கிறது சைவசித்தாந்தம்,உயிர்கள் மீண்டும் பிறக்கும்போது அவைகளுக்குரிய பலன்களை இறைவன் அவற்றிடம் சேர்க்கிறான் என்கிறது சைவசித்தாந்தம்,0.0,0.0,1.0,FAITHFUL,False,12.771,Male,False,1.5,1.0,FAITHFUL
116_11,valid,kathbath,IndicConformer-600M-multilingual,dedicated_asr,பொதுவாக வெளிப்புறமுள்ள இரண்டும் அனைத்து நிறுத்த வண்டிகளாலும் உள்புறமுள்ள தண்டவாளம் விரைவு வண்டிகளாலும் பயன்படுத்தப்படும்,பொதுவாக வெளிப்புறம்ள்ள இரண்டும் அனைத்து நிறுத்த வண்டிகளாலும் உள்புறம்ள்ள தண்டவாளும் விரைவு வண்டிகளாலும் பயன்படுத்தப்படும்,0.2727272727272727,0.025,0.9793,FAITHFUL,False,6.7338125,Male,False,0.846,0.97854435,FAITHFUL
491_10,valid,kathbath,IndicConformer-600M-multilingual,dedicated_asr,அவருக்குப் பின்புறம் நிற்கும் மத்தளக்காரர் அப்பாடலை மறுபடியும் பாடி மத்தளம் அடிப்பார்,அவருக்கு பின்புறம் ஏற்கும் மத்தளக்காரர் அப்பாடலை மறுபடியும் பாடி மத்தளம் அடிப்பார்,0.2222222222222222,0.0470588235294117,0.9701,FAITHFUL,False,6.106875,Male,False,0.77,0.9510815,FAITHFUL
510_13,valid,kathbath,IndicConformer-600M-multilingual,dedicated_asr,எந்த முடிவுகள் யாரால் எந்த மட்டத்தில் எடுக்கப்பட்டால் அது ஆதாரவளங்களின் மிகச் சரியான ஒதுக்கீட்டில் விளையும்,எந்த முடிவுகள் யாரால் எந்த மட்டத்தில் எடுக்கப்பட்டால் அது ஆதரவளங்களின் மிக சரியான ஒதுக்கீட்டில் விளையும்,0.1666666666666666,0.02803738317757,0.9858,FAITHFUL,False,8.3824375,Male,False,0.994,0.95829505,FAITHFUL
116_12,valid,kathbath,IndicConformer-600M-multilingual,dedicated_asr,இவ்விதழில் இலக்கிய நயம் கவிதைகள் கதைகள் கேள்வி பதில் வாசகர் பக்கம் போன்ற பல்சுவை அம்சங்கள் இடம்பெற்றிருந்தன,இவ்விதழில் இலக்கிய நயம் கவிதைகள் கதைகள் கேள்வி பதில் வாசகர் பக்கம் போன்ற பல்சுவை அம்சங்கள் இடம்பெற்றிருந்தன,0.0,0.0,1.0,FAITHFUL,False,12.16725,Male,False,1.449,1.0,FAITHFUL
116_13,valid,kathbath,IndicConformer-600M-multilingual,dedicated_asr,வரலாற்றில் திவாலா அறிவித்த முதலாவது இறையாண்மை கொண்ட நாடு என்னும் பெயரை ஸ்பெயின் பெற்றது,வரலாற்றில் திவாலா அறிவித்த முதலாவது இறையாண்மை கொண்ட நாடு என்னும் பெயரை ஸ்பெயின் பெற்றது,0.0,0.0,1.0,FAITHFUL,False,5.7353125,Male,False,0.721,1.0,FAITHFUL
491_11,valid,kathbath,IndicConformer-600M-multilingual,dedicated_asr,மணிரத்தினத்தின் அலைபாயுதே திரைப்படத்தில் மாதவனின் தந்தையாக திரைப்படத்தில் முதன்முதலாக நடித்தார்,மணிரத்தினத்தின் அலைப்பாயுத திரைப்படத்தில் மாதவனின் தந்தையாக திரைப்படத்தில் முதன் முதலாக நடித்தார்,0.375,0.0421052631578947,0.9792,FAITHFUL,False,4.760125,Male,False,0.594,0.9924685,FAITHFUL
116_14,valid,kathbath,IndicConformer-600M-multilingual,dedicated_asr,எருசலேம் நகரில் அமைந்துள்ள புனித தலங்களுக்குப் பயணியர் சென்றுவருவதற்கான பாதுகாப்பையும் இசுரயேல் அளித்தது,எருசலேம் நகரில் அமைந்துள்ள புனித தளங்களுக்கு பயணியர் சென்று வருவதற்கான பாதுகாப்பையும் இசுரேல் அளித்தது,0.4,0.048076923076923,0.9709,FAITHFUL,False,10.4025625,Male,False,1.249,0.9905571,FAITHFUL
655_10,valid,kathbath,IndicConformer-600M-multilingual,dedicated_asr,பொதுவாக செய்யுளில் ஏற்படும் ஓசைக் குறைவை நிறைவு செய்யவே அளபெடுக்கிறது,பொதுவாக சையிலில் ஏற்படும் ஓசை குறைவை நிறைவு செய்யவே அளப்பெடுகிறது,0.375,0.1594202898550724,0.8955,FAITHFUL,False,3.87775,Male,False,0.761,0.9270847,FAITHFUL
491_12,valid,kathbath,IndicConformer-600M-multilingual,dedicated_asr,தென்காசி வட்டத்தில் தற்போது பண்பொழி பம்புழி பண்புழி என்று வழங்கப்பெறும் பைம்பொழில் என்ற நகரத்தில் அமைந்துள்ள மலைத்தளம் திருமலை ஆகும்,தென்காசி வட்டத்தில் தற்போது பன்மொழி பம்புழி பண்புழி என்று வழங்கப்பெறும் பைம்பொழில் என்ற நகரத்தில் அமைந்துள்ள மலைத்தளம் திருமலையாகும்,0.2,0.0303030303030303,0.9697,FAITHFUL,False,9.10225,Male,False,1.098,0.9890616,FAITHFUL
491_13,valid,kathbath,IndicConformer-600M-multilingual,dedicated_asr,இந்நூலை உருவாக்கிய ஞானி மானிட வாழ்வு எவ்வளவு குறுகியது முரண்பாடானது எனக் கண்டுணர்கிறார்,இந்நூலை உருவாக்கிய ஞானி மானிட வாழ்வு எவ்வளவு குறுகியது முரண்பாடானது எனக் கண்டு ந்கிறார்,0.2,0.0229885057471264,0.977,FAITHFUL,False,6.083625,Male,False,0.769,0.9950436,FAITHFUL
116_15,valid,kathbath,IndicConformer-600M-multilingual,dedicated_asr,இவர் அவரது வாழ்க்கைக் காலத்திலேயே ஒரு வானியலாளராகவும் இரசவாதியாகவும் பெரிதும் அறியப்பட்டவர்,இவர் அவரது வாழ்க்கை காலத்திலேயே ஒரு வானியலாளராகவும் இரசவாதியாகவும் பிரிதும் அறியப்பட்டவர்,0.2222222222222222,0.0329670329670329,0.9778,FAITHFUL,False,9.3111875,Male,False,1.118,0.9695755,FAITHFUL
491_14,valid,kathbath,IndicConformer-600M-multilingual,dedicated_asr,இத் தளங்கள் பொதுவாக இரண்டு அம்சங்களைக் கொண்டிருக்கும் ஒன்று பணிவெற்றிட அறிவித்தல் பகுதி,இத்தலங்கள் பொதுவாக இரண்டு அம்சங்களைக் கொண்டிருக்கும் ஒன்று பணி வெற்றிட அறிவித்தல் பகுதி,0.4,0.0344827586206896,0.977,FAITHFUL,False,4.760125,Male,False,0.603,0.9341013,FAITHFUL
491_15,valid,kathbath,IndicConformer-600M-multilingual,dedicated_asr,மும்பையிலுள்ள புனித சேவியர் கல்லூரியில் விளம்பர முகாமைத்துவத்தில் முதுகலை பட்டப்படிப்பை முடித்தார்,மும்பையில்ு உள்ள புனித சேவியர் கல்லூரியில் விளம்பர முகாமைத்துவத்தில் முதுகலை பட்டப்படிப்பை முடித்தார்,0.2222222222222222,0.0306122448979591,0.9849,FAITHFUL,False,5.526375,Male,False,0.708,0.99866605,FAITHFUL
116_16,valid,kathbath,IndicConformer-600M-multilingual,dedicated_asr,அருவாளர் நாடு என்பது அருவாணாடு என மருவிப் பின்னர் அருவா நாடு எனவும் மருவி வழங்கலாயிற்று,அருவாளர் நாடு என்பது அருவாநடு என மருவி பின்னர் அருவா நாடு எனவும் மருவி வழங்கலாயிற்று,0.1666666666666666,0.0459770114942528,0.9708,FAITHFUL,False,7.3839375,Male,False,0.901,0.99481034,FAITHFUL
655_11,valid,kathbath,IndicConformer-600M-multilingual,dedicated_asr,இப்படமானது மூன்று முக்கிய கதாபாத்திரங்களை மட்டுமே கொண்டிருக்கும் பரபரப்பூட்டும் மர்ம படம் என்று கூறப்படது,இப்படமானது மூன்று முக்கிய கதாபாத்திரங்களை மட்டுமே கொண்டிருக்கும் பரபரப்பூட்டும் மர்ம படம் என்று கூறப்பட்டது,0.0909090909090909,0.019047619047619,0.9906,FAITHFUL,False,6.3855,Male,False,0.785,0.9938111,FAITHFUL
116_17,valid,kathbath,IndicConformer-600M-multilingual,dedicated_asr,அவர்கள் தங்களின் நண்பர்கள் மற்றும் குடும்பத்தாரின் பாதுகாப்பை உறுதி செய்யக் கருதித் தங்களைத் தனிமைப்படுத்திக் கொண்டார்கள்,அவர்கள் தங்களின் நண்பர்கள் மற்றும் குடும்பத்தாரின் பாதுகாப்பை உறுதி செய்ய கருதி தங்களை தனிமைப்படுத்திக் கொண்டார்கள்,0.25,0.0495867768595041,0.9746,FAITHFUL,False,6.2229375,Male,False,0.774,0.99811125,FAITHFUL
491_16,valid,kathbath,IndicConformer-600M-multilingual,dedicated_asr,இப்போது விழிஞம் ஒரு மீன்பிடித் துறைமுகமாகவும் கலங்கரை விளக்கமாக்வும் திகழ்கிறது,இப்போது விழுிஞ்சம் ஒரு மீன்பிடி துறைமுகமாகவும் கலங்கரை விளக்கமாகவும் திகழ்கிறது,0.375,0.0759493670886076,0.962,FAITHFUL,False,5.5495625,Male,False,0.697,0.96974194,FAITHFUL
510_14,valid,kathbath,IndicConformer-600M-multilingual,dedicated_asr,மிதமாக வளர்ந்த நாடுகளில் குழந்தைகள் வெளியே அதிகம் அனுமதிக்கப்படாததாலும் பரவலான தடுப்பூசி வழங்கப்படாததாலும் இந்நோய் திடீரென ஏற்படலாம்,மிதமாக வளர்ந்த நாடுகளில் குழந்தைகள் வெளியே அதிகம் அனுமதிக்கப்படாததாலும் பரவலான தடுப்பூசி வழங்கப்படாததாலும் இந்நோய் திடீரென ஏற்படலாம்,0.0,0.0,1.0,FAITHFUL,False,9.752375,Male,False,1.168,1.0000001,FAITHFUL
491_17,valid,kathbath,IndicConformer-600M-multilingual,dedicated_asr,இவரின் வலிமை முன்கையால் சக்திவாய்ந்த சுழல் அடியை இரு கைகளிலும் அடிக்க உதவுகிறது,இவரின் வலிமை முன்னகையால் சக்திவாய்ந்த சூழல் அடியே இரு கைகளிலும் அடிக்க உதவுகிறது,0.3,0.0379746835443038,0.9686,FAITHFUL,False,7.825125,Male,False,1.038,0.90519047,FAITHFUL
510_15,valid,kathbath,IndicConformer-600M-multilingual,dedicated_asr,ஏனெனில் இந்திய நீதிமன்றங்கள் முதலில் இங்கிலாந்து அரசின் சட்டங்களின்படி செயல்பட்டவை ஆகும்,ஏனெனில் இந்திய நீதிமன்றங்கள் முதலில் இங்கிலாந்து அரசின் சட்டங்களின்படி செயல்பட்டவை ஆகும்,0.0,0.0,1.0,FAITHFUL,False,6.9195625,Male,False,0.857,1.0,FAITHFUL
655_12,valid,kathbath,IndicConformer-600M-multilingual,dedicated_asr,நியூயார்க் நகர போக்குவரத்து அமைப்பு ஓர் துணை அமைப்பை உருவாக்கி சப்வேஐ இயக்குகிறது,நியூயார்க் நகர போக்குவரத்து அமைப்பு ஓ துணை அமைப்பை உருவாக்கி சவ்வேயை இயக்குகிறது,0.2,0.0617283950617283,0.9565,FAITHFUL,False,6.7338125,Male,False,0.835,0.9433174,FAITHFUL
491_18,valid,kathbath,IndicConformer-600M-multilingual,dedicated_asr,தென்னாபிரிக்காவின் நிலைப்பாடு தென்னாபிரிக்காவின் இனவொதுக்கல் முறையைப் பாதுகாப்பதற்கான ஒரு முயற்சியாகவே காணப்பட்டது,தென்னாப்பிரிக்காவின் நிலைப்பாடு தென்னாப்பிரிக்காவின் இன ஒதுக்கல் முறையை பாதுகாப்பதற்கான ஒரு முயற்சியாகவே காணப்பட்டது,0.5555555555555556,0.0701754385964912,0.9565,PARAPHRASE_OR_RECOGNITION_ERROR,False,6.6409375,Male,False,0.822,0.98411787,PARAPHRASE_OR_RECOGNITION_ERROR
655_13,valid,kathbath,IndicConformer-600M-multilingual,dedicated_asr,உத்யோகப் பருவத்தில் பாண்டவர்களை அவமானப்படுத்தும் நோக்கில் துரியோதனனால் தூதனாக அனுப்பப்பட்டான்,உத்தியோக பருவத்தில் பாண்டவர்களை அவமானப்படுத்தும் நோக்கில் துரியோதனால் தூதனாக அனுப்பப்பட்டான்,0.25,0.053763440860215,0.973,FAITHFUL,False,5.688875,Male,False,0.734,0.9548486,FAITHFUL
491_19,valid,kathbath,IndicConformer-600M-multilingual,dedicated_asr,தற்பொழுது ஆங்கில மொழித் திரைப்படங்களுடன் தமிழ் தெலுங்கு மற்றும் இந்தி ஆகிய மொழிகளில் மொழிமாற்றம் செய்யப்பட்டு தனது சேவையை தொடர்கின்றது,தற்பொழுது ஆங்கில மொழி திரைப்படங்களுடன் தமிழ் தெலுங்கு மற்றும் இந்தி ஆகிய மொழிகளில் மொழிமாற்றம் செய்யப்பட்டு தனது சேவையை தொடர்கின்றது,0.0666666666666666,0.0149253731343283,0.9925,FAITHFUL,False,8.196625,Male,False,1.007,0.9992904,FAITHFUL
116_18,valid,kathbath,IndicConformer-600M-multilingual,dedicated_asr,தரைத் தளம் நிலத்தில் இருந்து ஐந்து அடிகள் உயரத்தில் அமைந்துள்ளது,தரைத்தளம் நிலத்திலிருந்து ஐந்து அடிகள் உயரத்தில் அமைந்துள்ளது,0.5,0.0625,0.96,FAITHFUL,False,3.6223125,Male,False,0.503,0.9887488,FAITHFUL
510_16,valid,kathbath,IndicConformer-600M-multilingual,dedicated_asr,பிக் டிப்பர் தவிர இன்னொரு உருவ அமைப்பும் இங்கே காணப்படுகின்றது,பிக் டிப்பர் தவிர இன்னொரு உருவ அமைப்பு இங்கே காணப்படுகின்றது,0.125,0.032258064516129,0.9836,FAITHFUL,False,6.6409375,Male,False,0.841,0.99549234,FAITHFUL
655_14,valid,kathbath,IndicConformer-600M-multilingual,dedicated_asr,தனது பதவியை சட்டப்படி செல்லுபடி ஆகக்கூடியதாக வைக்கும் எண்ணத்தில் தனக்கு அமீர் என்ற பட்டத்தை வைத்துக்கொள்வதில் கசகான் நிறைவடைந்து கொண்டார்,தனது பதவியை சட்டப்படி செல்லுபடி ஆகக்கூடியதாக வைக்கும் எண்ணத்தில் தனக்கு அமீர் என்ற பட்டத்தை வைத்துக் கொள்வதில் கஷகான் நிறைவடைந்து கொண்டார்,0.2,0.0145985401459854,0.9891,FAITHFUL,False,8.243125,Male,False,1.014,0.9898803,FAITHFUL
510_17,valid,kathbath,IndicConformer-600M-multilingual,dedicated_asr,இவரின் சொந்த ஊர் ஆந்திரப் பிரதேச மாநிலத்திலுள்ள விஜயநகரம் எனும் நகரமாகும்,இவரின் சொந்த ஊர் ஆந்திர பிரதேச மாநிலத்திலுள்ள விஜய்நகரம் என்னும் நகரமாகும்,0.3333333333333333,0.0684931506849315,0.966,FAITHFUL,False,4.945875,Male,False,0.635,0.9822308,FAITHFUL
655_15,valid,kathbath,IndicConformer-600M-multilingual,dedicated_asr,இச்சிற்பத்தில் சிவன் தன் துணைவரான பார்வதியுடனும் குழந்தையான கந்தனுடனும் அமர்ந்த நிலையில் காணப்படுவார்,இச்சிற்பத்தில் சிவன் தன் துணைவரான பார்வதியுடனும் குழந்தையான கந்தனுடனும் அமர்ந்த நிலையில் காணப்படுவார்,0.0,0.0,1.0,FAITHFUL,False,6.4551875,Male,False,0.804,1.0000001,FAITHFUL
116_19,valid,kathbath,IndicConformer-600M-multilingual,dedicated_asr,குற்றத்திற்குரிய தண்டனையை அவன் உணர்ந்துவிட்டானாகையால் அவன் தூய்மையடைந்தான் என மக்கள் நினைக்கின்றனர்,குற்றத்திற்குரிய தண்டனையை அவன் உணர்ந்து விட்டானகையால் அவன் தூய்மையடைந்தான் என மக்கள் நினைக்கின்றனர்,0.2222222222222222,0.0202020202020202,0.9899,FAITHFUL,False,5.712125,Male,False,0.72,0.998986,FAITHFUL
655_16,valid,kathbath,IndicConformer-600M-multilingual,dedicated_asr,அக்காலத்தில் சிறுவர்கள் இதைக் கண்டு பயப்படக்கூடும் என்பதாலேயே ஏ குறியீடு வழங்கப்பட்டது,அக்காலத்தில் சிறுவர்கள் இதைக் கண்டு பயப்படக்கூடும் என்பதாலேயே ஏ குறியீடு வழங்கப்பட்டது,0.0,0.0,1.0,FAITHFUL,False,4.8761875,Male,False,0.635,1.0,FAITHFUL
655_17,valid,kathbath,IndicConformer-600M-multilingual,dedicated_asr,பல மாநில ஆளுநர்கள் முதலமைச்சர்கள் ராஜினாமா முடிவை மறுபரிசீலனை செய்யும்படி அவரிடம் கேட்ட பின்பும் அவர் தனது முடிவை மாற்றவில்லை,பல மாநில ஆளுநர்கள் முதலமைச்சர்கள் ராஜினாமா முடிவை மறுபரிசீலனை செய்யும்படி அவடம் கேட்ட பின்பும்ம் அவர் தனது முடிவை மாற்றவில்லை,0.1333333333333333,0.032,0.984,FAITHFUL,False,7.9876875,Male,False,1.007,0.9948151,FAITHFUL
655_18,valid,kathbath,IndicConformer-600M-multilingual,dedicated_asr,இது எங்கு சந்தை நுழைவு தடுப்பு குறைவாக உள்ளதோ அங்கெல்லாம் நடக்கச் செய்யலாம்,இது எங்கு சந்தை நுழைவு தடுப்புக் குறைவாக உள்ளதோ அங்கெல்லாம் நடக்கச் செய்யலாம்,0.1,0.0266666666666666,0.9868,FAITHFUL,False,5.4335,Male,False,0.704,0.99811757,FAITHFUL
