sample_id,source_corpus,model_name,prompt_version,reference,prediction,wer,cer,lexical_similarity,label,repetition_flag,duration,has_unintelligible_tag,inference_time_sec,semantic_similarity,label_semantic
S4259909200384942_5,indicvoices,IndicConformer-600M-multilingual,dedicated_asr,வீட்டில் வந்து இது வந்து அலைன்ஸ் வந்து தானாக வந்தது எப்டின்னா வந்து எப்டின்னு தெரில எப்படி வந்துச்சுன்னே தெரியல நேராக வீட்டுக்கு வந்தாங்க கேட்டாங்க அப்பா அம்மா மட்டும்தான்,வீட்டில் வந்து இது வந்து அலைன்ஸ் வந்து தானாக வந்தது எப்படின்னா வந்து எப்படின்னு தெரில எப்படி வந்துச்சுனே தெரியல எதாவது வீட்டுக்கு வந்தாங்க கேட்டாங்க அப்பா அம்மா மட்டுும் தான்,0.2727272727272727,0.0701754385964912,0.9565,FAITHFUL,False,12.161,False,3.997,0.9743756,FAITHFUL
S4259909200384942_6,indicvoices,IndicConformer-600M-multilingual,dedicated_asr,அப்பா அம்மா மட்டும் அப்பா அம்மாகிட்ட மட்டும் கேட்டாங்க பிடிச்சிருக்குதுனு சொன்னேன் உடனே வந்து ஒன் வீக்கில் வந்து மேரேஜ் பண்ணிவிட்டாங்க,அப்பா அம்மா மட்டும் அப்பா அம்மாட்ட மட்டும் கேட்டாங்க பிடிச்சிருக்குன்னு சொன்னேன் உடனே வந்து ஒன் வீக்கில் வந்து மேரேஜ் பண்ணவிிட்டாங்க,0.1875,0.044776119402985,0.9699,FAITHFUL,False,6.304,False,2.731,0.99569017,FAITHFUL
S4259909200384942_7,indicvoices,IndicConformer-600M-multilingual,dedicated_asr,ஆனால் வந்து இந்த இன்ஸிடண்ட் வந்து இன்ஸிடண்ட் சொல்ல முடியாது அது வந்து ஒருவகையான சுவாரஸ்யம்னு சொல்லலாம் ஆனால் யார் மேரேஜும் இப்படி நடந்து பார்த்தது இல்லை,ஆனால் வந்து இந்த இன்ஸிடெண்ட் வந்து இன்ஸிடென்்ு சொல்ல முடியாது அது வந்து ஒரு வகையான சுவாரஸ்யன்னனு சொல்லலாம் ஆனால் யார் மாரேஜும் ந எப்படி நடந்து பார்த்ததில்லை,0.5,0.0986842105263157,0.9351,FAITHFUL,False,9.28,False,3.854,0.97688866,FAITHFUL
S4259909200384942_8,indicvoices,IndicConformer-600M-multilingual,dedicated_asr,எனக்கு வந்து ஒன் வீக்கில் முடித்ததுதான் ஒரு அதிசயம் ஞாயிற்றுக் கெழமை வந்தாங்க வியாழக் கெழமை மேரேஜுனா இதுவே வந்து ஒரு சுவாரஸ்யம்னு சொல்லலாம் அவரும் வந்து எனக்கு கெடைச்ச ஒரு பொக்கிஷம்னு சொல்லலாம் இன்னமும் வந்து என் கணவர் நல்லா பாத்துக்கிறாங்க,எனக்கு வந்து இந்த ஒன் வீக்கில் முடிஞ்சதுதான் ஒரு அதிசயம் ஞாயிற்றுக்கிழ வந்தாங்க வியாழக்கிழம மேரேஜுனா இதுவே வந்து ஒரு ஸ்ுவரஸ்ுன்னு சொல்லலாம் அவரும் வந்து எனக்கு கிிடச்ச ஒரு பொக்கிஷன் சொல்லலாம் இடமும் வந்து என் கணவர் நல்லா பார்த்துக்குறாங்க,0.3548387096774194,0.1291666666666666,0.8536,FAITHFUL,False,13.216,False,4.35,0.93381935,FAITHFUL
S4256874000335441_0,indicvoices,IndicConformer-600M-multilingual,dedicated_asr,வணக்கம் சார்,வணக்கம் சார்,0.0,0.0,1.0,FAITHFUL,False,0.928,False,1.168,1.0,FAITHFUL
S4256874000335441_1,indicvoices,IndicConformer-600M-multilingual,dedicated_asr,என் பையன் ஸ்கூல்லேருந்து வர சொல்லியிருந்தீங்க அதனால் வந்தேன் படிக்கலைன்ட்டு வர சொல்லியிருந்தீங்க,எம் பையன் ஸ்கூல்லலேந்து வர சொல்லியிருந்தீங்க ஆனால் ஆனால் படிக்கலந்துட்டு வர சொல்லியிருந்தீங்க,0.5,0.1666666666666666,0.8889,FAITHFUL,False,9.281,False,3.078,0.7913076,FAITHFUL
S4256874000335441_2,indicvoices,IndicConformer-600M-multilingual,dedicated_asr,ஒன்றாவது இது,ஒன்னறு,1.0,0.6666666666666666,0.5556,PARAPHRASE_OR_RECOGNITION_ERROR,False,1.026,False,1.166,0.63267785,PARAPHRASE_OR_RECOGNITION_ERROR
S4256874000335441_3,indicvoices,IndicConformer-600M-multilingual,dedicated_asr,பேர் <unintelligible>,சார்,1.0,0.9047619047619048,0.16,HALLUCINATION_CANDIDATE_LEXICAL,False,0.8310000000000001,True,1.169,0.3124922,HALLUCINATION_CANDIDATE
S4256874000335441_4,indicvoices,IndicConformer-600M-multilingual,dedicated_asr,ஆ,ம்,1.0,2.0,0.0,HALLUCINATION_CANDIDATE_LEXICAL,False,0.8310000000000001,False,1.403,0.74755204,PARAPHRASE_OR_RECOGNITION_ERROR
S4256874000335441_5,indicvoices,IndicConformer-600M-multilingual,dedicated_asr,ஆ,ம்,1.0,2.0,0.0,HALLUCINATION_CANDIDATE_LEXICAL,False,0.735,False,1.216,0.74755204,PARAPHRASE_OR_RECOGNITION_ERROR
S4256874000335441_6,indicvoices,IndicConformer-600M-multilingual,dedicated_asr,நாங்கள் எல்லாேரும் ஒரு மாதம் வெளில போய்விட்டோம் அதனால படிக்க வைக்க முடில்ல,நாங்கள் இப்போ ஒரு மாதம் வெளில வெய தான் அதனால் பழக்க வைக்க முடியல,0.6,0.3243243243243243,0.7391,PARAPHRASE_OR_RECOGNITION_ERROR,False,4.384,False,1.788,0.78660643,PARAPHRASE_OR_RECOGNITION_ERROR
S4256874000335441_7,indicvoices,IndicConformer-600M-multilingual,dedicated_asr,இனிமேல் நல்லா படிப்பான்,இனிமே இ நல்லா படிப்பம்,1.0,0.1739130434782608,0.8444,PARAPHRASE_OR_RECOGNITION_ERROR,False,1.599,False,1.409,0.8806479,PARAPHRASE_OR_RECOGNITION_ERROR
S4256874000335441_8,indicvoices,IndicConformer-600M-multilingual,dedicated_asr,ஆ சரி,ஆ சரி,0.0,0.0,1.0,FAITHFUL,False,1.122,False,1.21,1.0,FAITHFUL
S4256874000335441_9,indicvoices,IndicConformer-600M-multilingual,dedicated_asr,போன மாதம் நல்லா தான் எடுத்திருந்துதான் பையன்,போன மாதம் நல்லா தான் எடுத்துந்து தான் பையன்,0.3333333333333333,0.0681818181818181,0.9655,FAITHFUL,False,3.232,False,1.705,0.9877013,FAITHFUL
S4258295600354620_1,indicvoices,IndicConformer-600M-multilingual,dedicated_asr,எட்டு,எட்டு,0.0,0.0,1.0,FAITHFUL,False,1.11,False,1.177,1.0,FAITHFUL
S4258773200320616_3,indicvoices,IndicConformer-600M-multilingual,dedicated_asr,என் பேர் கண்ணகி எனக்கு வந்து அப்பா அம்மா ரெண்டு அண்ணா ஒரு பாப்பா எல்லாருமே இருக்கிறாங்க என்னைவந்து எங்கள் அப்பாவை ரொம்ப வந்து கஷ்டப்பட்டு படிக்க வச்சாரு நான் வந்து பிளஸ் டூ வரைக்கும் படித்திருக்குறேன்,என் பேர் கண்ணகி எனக்கு வந்து அப்பா அம்மா ரெண்டு அண்ணா ஒரு பாப்பா எல்லோருமே இருக்கிறாங்க நீ வந்து எங்கள் அப்பா ரொம்ப வந்து கஷ்டப்பட்டு படிக்க வச்சாரு நான் வந்து ப்ளஸ் டூ வரைக்கும் படிச்சிருக்கிறேன்,0.2222222222222222,0.06,0.9495,FAITHFUL,False,13.601,False,3.919,0.9844403,FAITHFUL
S4258773200320616_4,indicvoices,IndicConformer-600M-multilingual,dedicated_asr,எங்கள் வீட்டில் வந்து எங்கள் அப்பா எங்கள் அண்ணன் எங்கள் பாப்பா எல்லாரைமே ரொம்ப கஷ்டப்பட்டு படிக்க வச்சிருக்கார் எல்லாரையுமே படிக்க வச்சிருக்கார் எல்லாருமே நாங்கள் படித்து இருக்கிறோம்,எங்கள் வீட்டில் வந்து எங்கள் அப்பா எ எங்கள் அண்ணா எங்கள் பாப்பா எல்லோருமே ரொம்ப கஷ்டப்பட்டு படிக்க வச்சுிருக்காரு எல்லாருமே படிக்க வச்சுருக்கறாரு எல்லாருே நாங்கள் படிச்சிருக்கறோம்,0.4285714285714285,0.1098901098901098,0.9197,FAITHFUL,False,9.087,False,3.26,0.98788434,FAITHFUL
S4258773200320616_5,indicvoices,IndicConformer-600M-multilingual,dedicated_asr,எனக்கு வந்து,எனக்கு வந்து,0.0,0.0,1.0,FAITHFUL,False,1.311,False,1.244,1.0000001,FAITHFUL
S4258773200320616_6,indicvoices,IndicConformer-600M-multilingual,dedicated_asr,இருபத்தஞ்சு மூணு ரெண்டாயிரத்தி பத்தில் வந்து கல்யாணம் ஆச்சு,இருபத்தஞ்சி மூணு ரெண்டாயிரத்து பத்தில் வந்து கல்யாணம் ஆச்சு,0.2857142857142857,0.0338983050847457,0.9661,FAITHFUL,False,2.9450000000000003,False,1.585,0.99356186,FAITHFUL
S4258773200320616_7,indicvoices,IndicConformer-600M-multilingual,dedicated_asr,பத்து பன்னெண்டு வருஷம் ஆகுது கல்யாணம் ஆச்சு இப்போ பன்னெண்டு வருடம் ஆகுது,பத்து பன்னெண்டு வருஷம் ஆகுது கல்யாண ஆட்சி ப பன்னெண்டு வருஷம் ஆகுது,0.4,0.125,0.913,FAITHFUL,False,3.424,False,1.684,0.8856083,FAITHFUL
S4258773200320616_8,indicvoices,IndicConformer-600M-multilingual,dedicated_asr,நான் வந்து வீட்லியே இருக்கிறேன் விவசாயம் செஞ்சுகிட்டே எனக்கு வந்து ரெண்டு பசங்க இருக்கிறாங்க,நான் வந்து வீட்ட்ிலே இருக்கிறேன் விவசாயம் செஞ்சுட்டு எனக்கு வந்து ரெண்டு பசங்க இருக்கிறாங்க,0.1818181818181818,0.0652173913043478,0.9508,FAITHFUL,False,4.768,False,1.759,0.9833538,FAITHFUL
S4258773200320616_9,indicvoices,IndicConformer-600M-multilingual,dedicated_asr,நாங்கள் வந்து எங்கள் பிள்ளைங்களை வந்து ரொம்ப செல்லமாக வளர்க்குறோம்,நாங்கள் வந்து எங்கள் பிள்ளைங்கள வந்து ரொம்ப செல்லமாக வளர்க்குறோம்,0.125,0.0151515151515151,0.9924,FAITHFUL,False,4.0,False,1.767,0.99869865,FAITHFUL
S4258506900374786_0,indicvoices,IndicConformer-600M-multilingual,dedicated_asr,ஹலோ நாங்கள் மஞ்சள் மண்டியிலிருந்து பேசுகிறேங்க,ஹலோ நாங்கள் மஞ்சள் மந்தியிலருந்து பேசுகிறேங்க,0.2,0.0652173913043478,0.9451,FAITHFUL,False,2.59,False,1.513,0.97343117,FAITHFUL
S4258506900374786_1,indicvoices,IndicConformer-600M-multilingual,dedicated_asr,ம் நீங்கள் மஞ்சள் விளைய வெச்சுட்ருக்கீங்களா,நீ நீங்கள் மஞ்சள் வலை வச்ச்ருக்கீங்களா,0.6,0.1860465116279069,0.8642,PARAPHRASE_OR_RECOGNITION_ERROR,False,2.446,False,1.656,0.7887014,PARAPHRASE_OR_RECOGNITION_ERROR
S4258506900374786_2,indicvoices,IndicConformer-600M-multilingual,dedicated_asr,எங்கள் கிட்டே அப்படிங்களா எங்கள் கிட்டே கிருஷ்ணா மஞ்சளிருக்குங்க நிறையா இருக்குது அதுபோக நீங்கள் மஞ்சளெலாம் விளைய வெச்சுருக்கீங்கன்னு சொல்லுங்க,எங்க்கிட்டே அப்படிங்களா எங்கள்்கிட்டே கிருஷ்ண மஞ்சள் இருக்குங்க நிறையா இருக்குது அது போக மஞ்சாம் விளைய வச்சுருக்கீங்கன்னு சொல்லுங்கள்,0.7333333333333333,0.1538461538461538,0.913,PARAPHRASE_OR_RECOGNITION_ERROR,False,10.263,False,3.149,0.7021353,PARAPHRASE_OR_RECOGNITION_ERROR
S4258506900374786_3,indicvoices,IndicConformer-600M-multilingual,dedicated_asr,ம்,ம்,0.0,0.0,1.0,FAITHFUL,False,0.448,False,1.067,0.99999994,FAITHFUL
S4258506900374786_4,indicvoices,IndicConformer-600M-multilingual,dedicated_asr,ம்,ம்,0.0,0.0,1.0,FAITHFUL,False,0.352,False,1.179,0.99999994,FAITHFUL
S4258506900374786_5,indicvoices,IndicConformer-600M-multilingual,dedicated_asr,ஓகே,,,,0.0,EMPTY_OUTPUT,False,0.447,False,1.15,0.24249682,EMPTY_OUTPUT
S4258506900374786_6,indicvoices,IndicConformer-600M-multilingual,dedicated_asr,ஓகே,ஓகே,0.0,0.0,1.0,FAITHFUL,False,0.59,False,1.019,1.0000001,FAITHFUL
S4258506900374786_7,indicvoices,IndicConformer-600M-multilingual,dedicated_asr,ஓகே,ஓகே,0.0,0.0,1.0,FAITHFUL,False,0.735,False,1.248,1.0000001,FAITHFUL
S4258506900374786_8,indicvoices,IndicConformer-600M-multilingual,dedicated_asr,ம் ம் ம் சரிங்க,ம் ம் ம் சரிங்க,0.0,0.0,1.0,FAITHFUL,False,1.406,False,1.202,1.0,FAITHFUL
S4258506900374786_9,indicvoices,IndicConformer-600M-multilingual,dedicated_asr,ஓகே ம்,ஓகே ம்,0.0,0.0,1.0,FAITHFUL,False,1.205,False,1.073,1.0,FAITHFUL
S4259418900342635_7,indicvoices,IndicConformer-600M-multilingual,dedicated_asr,தர்மபுரி நீலகிரி,தர்மபுரி நீலகிரி,0.0,0.0,1.0,FAITHFUL,False,1.792,False,1.486,1.0000001,FAITHFUL
S4259418900342635_8,indicvoices,IndicConformer-600M-multilingual,dedicated_asr,விழுப்புரம் வேலூர் திருவண்ணாமலை,விழுப்புரம் வேலூர் திருவண்ணாமலை,0.0,0.0,1.0,FAITHFUL,False,3.106,False,1.766,1.0000001,FAITHFUL
S4259587000310439_4,indicvoices,IndicConformer-600M-multilingual,dedicated_asr,ஆயிரம் ரூபாவை குமரவேலுக்கு அனுப்பிவிட்டு அத்தொகையின் நான்கில் ஒரு பங்கை ஆண்டு முழுக்க ஒவ்வொரு மாதமும் ஆட்டோபே முறையில் செலுத்தவும்,ஆயிரம் ரூபாவை குமரவேளுக்கு அனுப்பிவிட்டு அத்தொகைய நான்கில் ஒரு பங்கை ஆண்டு முழுக்க ஒவ்வொரு மாதமும் ஆட்டோபே முறையில் செலுத்தவும்,0.1333333333333333,0.0307692307692307,0.9805,FAITHFUL,False,6.255,False,2.27,0.994634,FAITHFUL
S4258881100362381_0,indicvoices,IndicConformer-600M-multilingual,dedicated_asr,பறவை,மறவை,1.0,0.25,0.75,PARAPHRASE_OR_RECOGNITION_ERROR,False,0.8300000000000001,False,1.084,0.40113473,HALLUCINATION_CANDIDATE
S4259437400353001_0,indicvoices,IndicConformer-600M-multilingual,dedicated_asr,கோலாலம்பூர் மும்பை ஜித்தா சிட்னி லண்டன்,கோலாலம்பூர் மும்பை ஜித்தா சிட்னி லண்டன்,0.0,0.0,1.0,FAITHFUL,False,4.876,False,1.928,1.0,FAITHFUL
S4259592300370251_0,indicvoices,IndicConformer-600M-multilingual,dedicated_asr,இந்தியா வந்து சந்திக்கும் சவால்ன்னால் பொருளாதாரத்தில் வந்து ரொம்ப வீழ்ச்சி அடைகிறமாதிரி இருக்குது,இந்தியா வந்து சந்திக்கும் சவால்னால் பொருளாதாரத்தில் வந்து ரொம்ப வீழ்ச்சி அடைகிற மாதிரி இருக்குது,0.3,0.0309278350515463,0.9845,FAITHFUL,False,5.63,False,2.085,0.9859184,FAITHFUL
S4259592300370251_1,indicvoices,IndicConformer-600M-multilingual,dedicated_asr,ஒரு நேரத்தில் பொருட்கள் வந்து விலைகள் ஏற்றமாகவும் ஒரு நேரத்தில் வந்து குறைவாவும் இருக்குது இது வந்து மக்களை பெரிதும் பாதிக்கிறது,ஒரு நேரத்தில் பொருட்கள் வந்து விலைகள் ஏற்றமாகும் ஒரு நேரத்தில் அது குறைவாகவும் இருக்குது இது வந்து மக்களை பெரிதும் பாதிக்குது,0.25,0.0546875,0.9644,FAITHFUL,False,7.072,False,2.322,0.96188676,FAITHFUL
S4259592300370251_2,indicvoices,IndicConformer-600M-multilingual,dedicated_asr,அவங்க சம்பாதிக்கின்ற அந்த பணத்துக்கு தகுந்தமாதிரி அவங்க வாழ முடியல,அவங்க சம்பாதிக்கிற அந்த பணத்துக்கு தகுந்த மாதிரி அவங்கள வாழ முடியல,0.5,0.0606060606060606,0.9697,FAITHFUL,False,6.015,False,2.655,0.9676847,FAITHFUL
S4259592300370251_3,indicvoices,IndicConformer-600M-multilingual,dedicated_asr,அவங்க ஊரில் வந்து அதிக பணம் கொடுத்து வாங்க வேண்டியதாக இருக்குது அந்த நேரத்தில் அவங்களுக்கு வந்து பணப்பற்றாக்குறை ஏற்படுது வேலை இல்லாமல் போகுது,அதிக ஒன்று வந்து அதிக பணம் கொடுத்து வாங்க வேண்டியதாக இருக்குது அந்த நேரத்தில் அவங்களுக்கு வந்து பண பற்றாக்குறை ஏற்படுது வேலை இல்லாமல் போகுது,0.2222222222222222,0.0704225352112676,0.9433,FAITHFUL,False,7.861,False,2.438,0.8487487,FAITHFUL
S4259592300370251_4,indicvoices,IndicConformer-600M-multilingual,dedicated_asr,இந்தமாதிரி இதெல்லாம் வந்து இருக்குறங்காட்டி இதுக்கு என்ன தீர்வு அப்படின்னு பார்த்திங்கன்னா மக்கள் வந்து மக்கள்கிட்ட ஒரு விழிப்புணர்வு கொடுக்கணும் அதேப்போல் அரசாங்கமும் வந்து,இந்த மாதிரி இதெல்லாம் வந்து இருக்கிறாங்காட்டி இதுக்கு என்ன தீர்வு அப்படின்னு பார்த்தீங்கன்னா மக்கள் வந்து மக்கள்கிட்ட ஒரு விழிப்புணர்வு கொடுக்கணும் அதே போோல் அரசாங்கமும் வந்து,0.3333333333333333,0.0404624277456647,0.9713,FAITHFUL,False,10.912,False,2.997,0.9612899,FAITHFUL
S4259592300370251_5,indicvoices,IndicConformer-600M-multilingual,dedicated_asr,என்ன ரீதியான ஒரு சவாலை சந்திக்கிறோமோ அதை வந்து மேம்படுத்துறக்கு என்னென்ன வழிகள்இருக்கு,என்ன ரீதியான ஒரு சவாலை சந்திக்கிறோமோ அதை வந்து மேம்படுத்துகறக்கு என்னென்ன வழிகள் இருக்குது,0.3,0.0465116279069767,0.9773,FAITHFUL,False,5.677,False,2.111,0.9936347,FAITHFUL
S4259592300370251_6,indicvoices,IndicConformer-600M-multilingual,dedicated_asr,யாரை ஹெட்டாக போட்டால் அந்த வேலை நடக்கும் அப்படிங்குறது முன்னேறணுங்கிறது வந்து அரசாங்கம் வந்து ஒரு தீர்வு,யார்ை ஹெட்டாக போட்டால் அ வேலை நடக்கும் அப்படிங்கறத முன்னேறுங்கிறத வந்து அரசாங்கம் வந்து ஒரு தேர்வு,0.3846153846153846,0.0865384615384615,0.9505,FAITHFUL,False,8.993,False,2.816,0.8295216,FAITHFUL
S4259592300370251_7,indicvoices,IndicConformer-600M-multilingual,dedicated_asr,கொண்டு வரணும்,கொண்டு வரணும்,0.0,0.0,1.0,FAITHFUL,False,0.786,False,1.191,1.0,FAITHFUL
S4257984900335812_0,indicvoices,IndicConformer-600M-multilingual,dedicated_asr,பைசா வந்து எயிட்டா எட்டாயிருவா சொல்லியிருந்தீங்க இப்போ மீண்டும் நான் இப்போ திருச்சி டூ ராம்நாடுதான் போகிற மாதிரி ஐடியாவில் இருக்கேன் நான் திருச்சி டூ ராம்நாடு போகிறதுக்கு இப்போ எவ்வளோ செலவு ஆகும் என்னா ரேட்ஸ் வருதுன்னு சொன்னீங்கன்னா கிலோமீட்டருக்கு,பைசை வந்து எயிட்டாய எட்டாயிரம் ரூபா சொன்னின்ிருந்தீங்க இப்போ மீண்டும் நான்ே இப்போ திருச்சிடூர் ராம்நாடு தான் போகிற மாதிரி ஐடியாவில் இருக்கேன் இந்த திருச்சி ூர் ராம்நாடு போகிறதுக்கு இப்போ எவ்வளோ செலவாகும் என்ன ரேட் வருதுன்னு சொன்னிங்கன்னா கிலோமீட்டருக்கு,0.5333333333333333,0.125,0.5549,PARAPHRASE_OR_RECOGNITION_ERROR,False,11.682,False,4.148,0.91668993,PARAPHRASE_OR_RECOGNITION_ERROR
S4257984900335812_1,indicvoices,IndicConformer-600M-multilingual,dedicated_asr,பேசிக்கலாம் அதேப்போல் டிரைவர் கொஞ்சம் நல்ல டிரைவரா போட்டீங்கன்னா நல்லாயிருக்கும் சார் போன வாட்டி எடுத்த வண்டி நல்லாயிருந்துது ஏசிலாம் நல்லா ஒர்க் ஆச்சு,பேசிக்கலாம் அதே போோல் டிரைவர் கொஞ்சம் நல்ல டிரைவராக போட்டிங்கன்னா நல்லாயிருக்கும் சார் போன வாட்டி எடுத்த வண்டி நல்லா இருந்தது ஏசியிலாம் நல்லா ஒர்க் ஆச்சு,0.3888888888888889,0.0662251655629139,0.9539,FAITHFUL,False,6.435,False,2.23,0.89420295,FAITHFUL
S4257984900335812_2,indicvoices,IndicConformer-600M-multilingual,dedicated_asr,கிளியராக ஃபர்ஃபாமன்ஸ்சாக இருந்தது டிரைவரும் நல்ல கம்ஃபர்டெபிளா ஓட்டினு போனார் பயம் இல்லாமல் ஓட்டினு போனார் கரெக்ட்டான ஸ்பீடு கரெக்ட்டான லெவலோடு போனார்,கிளியராக பர்ஃபார்ாமன்ஸாக இருந்தது ட்ைவரும் நல்ல கம்ஃபர்டபுளாக ஓட்டின்னு போனார் பையம் இல்லாமல் ஓட்டின்னுட்டு போனார் கரெக்டான ஸ்பீடு கரெக்டான லெவலோடு போனார்,0.4705882352941176,0.16,0.9145,FAITHFUL,False,8.543,False,2.585,0.8355099,FAITHFUL
S4257984900335812_3,indicvoices,IndicConformer-600M-multilingual,dedicated_asr,அதே போல் ஒரு டிரைவர் அதே போல் ஒரு வண்டி கொஞ்சம் அரேன்ஜ் பண்ணி கொடுத்தீங்னா திருச்சி டு ராம்நாடு சார் லொகேஷன் வந்து எனக்கு திருச்சியே போதும் சத்திரம் பஸ் ஸ்டாண்ட்லேர்ந்து போகணும் சார்,அதேபோல் ஒரு டிரரைவர் அதேபோல் ஒரு வண்டி கொஞ்சம் அரேஞ்ச் பண்ணி கொடுத்தீனா நான் திருச்சி டூ ராம்நாடு சார் லொக்கேஷன் வந்து எனக்கு திருச்சியே போதும் சத்தரம் பஸ் ஸ்டாண்ட்லேருந்து போகணும் சார்,0.4615384615384615,0.0879120879120879,0.9428,FAITHFUL,False,9.158,False,3.008,0.9541414,FAITHFUL
S4257984900335812_4,indicvoices,IndicConformer-600M-multilingual,dedicated_asr,ஒகே,ஓகே,1.0,0.3333333333333333,0.6667,PARAPHRASE_OR_RECOGNITION_ERROR,False,0.32,False,1.12,0.99191594,PARAPHRASE_OR_RECOGNITION_ERROR
S4258221300320825_4,indicvoices,IndicConformer-600M-multilingual,dedicated_asr,எந்த ஈமெல்லாம் புதுசா வந்துருக்கு,எந்த இஈமெயாம் புதுசாக வந்திருக்கு,0.75,0.1818181818181818,0.8788,PARAPHRASE_OR_RECOGNITION_ERROR,False,2.525,False,1.81,0.8719573,PARAPHRASE_OR_RECOGNITION_ERROR
S4259967700394396_0,indicvoices,IndicConformer-600M-multilingual,dedicated_asr,வால்யூமை கூட்டி வை குறைச்சு வை,வால்யூமை கூட்டிவை குறைச்சிவைை,0.8,0.1333333333333333,0.9153,PARAPHRASE_OR_RECOGNITION_ERROR,False,2.079,False,1.472,0.9135487,PARAPHRASE_OR_RECOGNITION_ERROR
S4259492500382563_3,indicvoices,IndicConformer-600M-multilingual,dedicated_asr,என்னுடைய பொருட்கள் பட்டியலிலிருந்து டெலிஷ் ஃப்ரோசன் ஃபிரெஷ் பிளாக்பெர்ரியை நீக்கிடவும்,என்னுடைய பொருட்கள் பட்டியிலிருந்து டெலிஸ் பரோசன் ஃப்ரெஷ பிளாக் பெரியை நீக்கிடவும்,0.75,0.1046511627906976,0.9341,PARAPHRASE_OR_RECOGNITION_ERROR,False,5.401,False,2.041,0.9261242,PARAPHRASE_OR_RECOGNITION_ERROR
S4258745400320704_1,indicvoices,IndicConformer-600M-multilingual,dedicated_asr,ஆம்,ஆம்,0.0,0.0,1.0,FAITHFUL,False,1.252,False,1.14,1.0,FAITHFUL
S4259426600343705_1,indicvoices,IndicConformer-600M-multilingual,dedicated_asr,ராஜ்ஸ்ரீயின் சாம்ராட் அண்ட் கோ படத்தில் திவ்யா என்ற மனநலம் பாதிக்கப்பட்ட பெண்ணின் கதாபாத்திரத்தில் நடித்தார்,ராஜ்ஸ்ரீின் சாம்ராட் அண்ட் கோ படத்தில் திவ்யா என்ற மனநலம் பாதிக்கப்பட்ட பெண்ணின் கதாபாத்திரத்தில் நடித்தார்,0.0833333333333333,0.0092592592592592,0.9953,FAITHFUL,False,8.064,False,2.74,0.99935114,FAITHFUL
S4258733000302734_1,indicvoices,IndicConformer-600M-multilingual,dedicated_asr,ராணியோட இமெயில் ஐடி என்ன,ராணேவோட இமெயில் ஐடி என்ன,0.25,0.0833333333333333,0.9167,FAITHFUL,False,2.208,False,1.463,0.8968301,FAITHFUL
S4258609000367615_0,indicvoices,IndicConformer-600M-multilingual,dedicated_asr,நான் பார்த்திங்கனா போன வீக் வந்து ஒரு ஆன்லைன் ஷாப் பண்ணிருந்தேன் பெரிய கபோட் ஒன்று தேவைப்பட்டுச்சு அதை ஆன்லைனில் வாங்கியிருந்தேன்,நான் பார்த்திங்கன்னா போன வீக் வந்து ஒரு ஆன்லைன் ஷாப் பண்ணியிருந்தேன் பெரிய கபோர்டு ஒன்று தேவைப்பட்டுச்சு அதை ஆன்லைனில் வாங்கியிருந்தேன்,0.1875,0.0542635658914728,0.9697,FAITHFUL,False,6.879,False,2.44,0.987475,FAITHFUL
S4258609000367615_1,indicvoices,IndicConformer-600M-multilingual,dedicated_asr,அது வந்து பார்த்திங்கனா ரொம்ப சூப்பராகவும் அழகாவுமிருக்கும் நல்லா பேஸ் வந்து அதிகமாக இருக்கும் ட்ரஸ் வச்சுக்கலாம் வேணுங்கிற திங்ஸ் வைக்கிறதுக்கும் அறை இருக்கு மேலே ட்ரஸ்சு ஷேர்ட் வைக்கறதுக்கு வெஸ்ட் போடறதுக்கு இந்த மாதிரி ஒவ்வொரு திங்ஸ்சுக்கும் நல்ல இடம் ப்ளேஸ்ருக்குது,அது வந்து பார்த்திங்கன்னா ரொம்ப சூப்பராகவும் அழகாகவும் இருக்கும் நல்ல ப்ளேஸ் வந்து அதிகமாக இருக்கும் ட்ரெஸ் வச்சுக்கலாம் வேணுங்கிற திங்ஸ் வைக்கிறதுக்கும் அரை இருக்குது மேலே ட்ரெஸ்ஸு ஷர்ட் வைக்கிறதுக்கு வெஸ்ட்டு போடுறதுக்கு இந்த மாதிரி ஒவ்வொரு திங்ஸுக்கும் நல்ல இடம் ப்ளேஸ் இருக்குது,0.5161290322580645,0.0892193308550185,0.7042,PARAPHRASE_OR_RECOGNITION_ERROR,False,16.863,False,5.931,0.9468553,PARAPHRASE_OR_RECOGNITION_ERROR
S4258609000367615_2,indicvoices,IndicConformer-600M-multilingual,dedicated_asr,அதுவந்து எப்படினா நல்ல சேஃப்பாக வச்சுக்கலாம் வெளிலேருக்க டஸ்ட்டுலாம் படாதளவுருக்குதுங்க நல்லாருக்குது யூஸ்ஃபுல்லாக இருக்குங்க ஓகே,அது வந்து எப்படின்னா நல்லா சேஃபாக வச்சுக்கலாம் வெளியில் இருக்க டஸ்ட்டெல்லாம் படாத அளவு இருக்குங்க நல்லா இருக்கு யூஸ்ஃபுல்லாக இருக்குங்க ஓகே,1.0833333333333333,0.1860465116279069,0.903,PARAPHRASE_OR_RECOGNITION_ERROR,False,8.438,False,2.585,0.9163095,PARAPHRASE_OR_RECOGNITION_ERROR
